"provincia","estrato","rv"
"Misiones","outer",0.3933
"Misiones","outer",0.4281
"Misiones","outer",0.2796
"Misiones","outer",0.4188
"Misiones","outer",0.3011
"Misiones","outer",0.2433
"Misiones","outer",0.3465
"Misiones","outer",0.4638
"Misiones","outer",0.2661
"Misiones","outer",0.3353
"Misiones","outer",0.3671
"Misiones","outer",0.2282
"Misiones","outer",0.4139
"Misiones","outer",0.624
"Misiones","outer",0.4843
"Misiones","outer",0.3234
"Misiones","outer",0.3467
"Misiones","outer",0.4599
"Misiones","outer",0.6067
"Misiones","outer",0.244
"Misiones","outer",0.5784
"Misiones","outer",0.2499
"Misiones","outer",0.3658
"Misiones","outer",0.6614
"Misiones","outer",0.3916
"Misiones","outer",0.4325
"Misiones","outer",0.5123
"Misiones","outer",0.5693
"Misiones","outer",0.4434
"Misiones","outer",0.3347
"Misiones","outer",0.4662
"Misiones","outer",0.546
"Misiones","outer",0.2159
"Misiones","outer",0.4647
"Misiones","outer",0.5402
"Misiones","outer",0.4729
"Misiones","outer",0.3114
"Misiones","outer",0.2586
"Misiones","outer",0.3435
"Misiones","outer",0.4417
"Misiones","outer",0.5403
"Misiones","outer",0.4756
"Misiones","outer",0.3717
"Misiones","outer",0.3525
"Misiones","outer",0.4013
"Misiones","outer",0.5159
"Misiones","outer",0.5244
"Misiones","outer",0.3939
"Misiones","outer",0.2666
"Misiones","outer",0.3048
"Misiones","outer",0.1506
"Misiones","outer",0.4997
"Misiones","outer",0.3138
"Misiones","outer",0.4129
"Misiones","outer",0.4904
"Misiones","outer",0.5209
"Misiones","outer",0.6349
"Misiones","outer",0.3916
"Misiones","outer",0.5011
"Misiones","outer",0.2966
"Misiones","outer",0.3334
"Misiones","outer",0.4113
"Misiones","outer",0.3575
"Misiones","outer",0.4532
"Misiones","outer",0.5025
"Misiones","outer",0.405
"Misiones","outer",0.3274
"Misiones","outer",0.6789
"Misiones","outer",0.2628
"Misiones","outer",0.3059
"Misiones","outer",0.4017
"Misiones","outer",0.6117
"Misiones","outer",0.4474
"Misiones","outer",0.3669
"Misiones","outer",0.3106
"Misiones","outer",0.3697
"Misiones","outer",0.4954
"Misiones","outer",0.4227
"Misiones","outer",0.2613
"Misiones","outer",0.4913
"Misiones","outer",0.6401
"Misiones","outer",0.3082
"Misiones","outer",0.4929
"Misiones","outer",0.3229
"Misiones","outer",0.3801
"Misiones","outer",0.2063
"Misiones","outer",0.3094
"Misiones","outer",0.328
"Misiones","outer",0.568
"Misiones","outer",0.5617
"Misiones","outer",0.4477
"Misiones","outer",0.4155
"Misiones","outer",0.4005
"Misiones","outer",0.6678
"Misiones","outer",0.409
"Misiones","outer",0.3337
"Misiones","outer",0.4535
"Misiones","outer",0.472
"Misiones","outer",0.6186
"Misiones","outer",0.3984
"Misiones","outer",0.3077
"Misiones","outer",0.5023
"Misiones","outer",0.1953
"Misiones","outer",0.4303
"Misiones","outer",0.4602
"Misiones","outer",0.3807
"Misiones","outer",0.3301
"Misiones","outer",0.3116
"Misiones","outer",0.4149
"Misiones","outer",0.3471
"Misiones","outer",0.2629
"Misiones","outer",0.2676
"Misiones","outer",0.4414
"Río Negro","middle",0.5397
"Río Negro","middle",0.4696
"Río Negro","middle",0.5562
"Río Negro","middle",0.5287
"Río Negro","middle",0.5278
"Río Negro","middle",0.5051
"Río Negro","middle",0.5465
"Río Negro","middle",0.5406
"Río Negro","middle",0.5107
"Río Negro","middle",0.5334
"Río Negro","middle",0.4945
"Río Negro","middle",0.5408
"Río Negro","middle",0.509
"Río Negro","middle",0.4026
"Río Negro","middle",0.4385
"Río Negro","middle",0.4944
"Río Negro","middle",0.5819
"Río Negro","middle",0.5303
"Río Negro","middle",0.5388
"Río Negro","middle",0.5305
"Río Negro","middle",0.4822
"Río Negro","middle",0.509
"Río Negro","middle",0.515
"Río Negro","middle",0.524
"Río Negro","middle",0.4653
"Río Negro","middle",0.4792
"Río Negro","middle",0.447
"Río Negro","middle",0.5452
"Río Negro","middle",0.5529
"Río Negro","middle",0.4252
"Río Negro","middle",0.5624
"Río Negro","middle",0.4854
"Río Negro","middle",0.4887
"Río Negro","middle",0.4716
"Río Negro","middle",0.5355
"Río Negro","middle",0.5146
"Río Negro","middle",0.5263
"Río Negro","middle",0.537
"Río Negro","middle",0.4725
"Río Negro","middle",0.5492
"Río Negro","middle",0.524
"Río Negro","middle",0.4965
"Río Negro","middle",0.4819
"Río Negro","middle",0.4609
"Río Negro","middle",0.5134
"Río Negro","middle",0.487
"Río Negro","middle",0.5537
"Río Negro","middle",0.4971
"Río Negro","middle",0.5092
"Río Negro","middle",0.5082
"Río Negro","middle",0.5024
"Río Negro","middle",0.5251
"Río Negro","middle",0.5462
"Río Negro","middle",0.501
"Río Negro","middle",0.54
"Río Negro","middle",0.5501
"Río Negro","middle",0.5245
"Río Negro","middle",0.5267
"Río Negro","middle",0.5472
"Río Negro","middle",0.4657
"Río Negro","middle",0.5144
"Río Negro","middle",0.4904
"Río Negro","middle",0.4988
"Río Negro","middle",0.4505
"Río Negro","middle",0.4919
"Río Negro","middle",0.5305
"Río Negro","middle",0.4733
"Río Negro","middle",0.5011
"Río Negro","middle",0.411
"Río Negro","middle",0.4807
"Río Negro","middle",0.4797
"Río Negro","middle",0.5234
"Río Negro","middle",0.556
"Río Negro","middle",0.5298
"Río Negro","middle",0.5633
"Río Negro","middle",0.4403
"Río Negro","middle",0.4136
"Río Negro","middle",0.5018
"Río Negro","middle",0.5463
"Río Negro","middle",0.4986
"Río Negro","middle",0.5015
"Río Negro","middle",0.4941
"Río Negro","middle",0.5044
"Río Negro","middle",0.513
"Río Negro","middle",0.5349
"Río Negro","middle",0.5575
"Río Negro","middle",0.5815
"Río Negro","middle",0.5516
"Río Negro","middle",0.5656
"Río Negro","middle",0.5159
"Río Negro","middle",0.5546
"Río Negro","middle",0.5127
"Río Negro","middle",0.5349
"Río Negro","middle",0.5184
"Río Negro","middle",0.536
"Río Negro","middle",0.5342
"Río Negro","middle",0.4797
"Río Negro","middle",0.4793
"Río Negro","middle",0.437
"Río Negro","middle",0.5519
"Río Negro","middle",0.5143
"Río Negro","middle",0.5136
"Río Negro","middle",0.5051
"Río Negro","middle",0.5324
"Río Negro","middle",0.4763
"Río Negro","middle",0.5031
"Río Negro","middle",0.4194
"Río Negro","middle",0.5143
"Río Negro","middle",0.5247
"Río Negro","middle",0.5044
"Río Negro","middle",0.4698
"Río Negro","middle",0.4845
"Río Negro","middle",0.5567
"Río Negro","middle",0.4548
"Río Negro","middle",0.5731
"Río Negro","middle",0.5387
"Río Negro","middle",0.51
"Río Negro","middle",0.5266
"Río Negro","middle",0.581
"Río Negro","middle",0.5652
"Río Negro","middle",0.5229
"Río Negro","middle",0.4209
"Río Negro","middle",0.4198
"Río Negro","middle",0.5161
"Río Negro","middle",0.4674
"Río Negro","middle",0.5077
"Río Negro","middle",0.5182
"Río Negro","middle",0.4879
"Río Negro","middle",0.5253
"Río Negro","middle",0.5449
"Río Negro","middle",0.4692
"Río Negro","middle",0.543
"Río Negro","middle",0.4982
"Río Negro","middle",0.3933
"Río Negro","middle",0.5355
"Río Negro","middle",0.4101
"Río Negro","middle",0.5449
"Río Negro","middle",0.5307
"Río Negro","middle",0.5149
"Río Negro","middle",0.4624
"Río Negro","middle",0.4715
"Río Negro","middle",0.5236
"Río Negro","middle",0.5179
"Río Negro","middle",0.5931
"Río Negro","middle",0.4344
"Río Negro","middle",0.4882
"Río Negro","middle",0.4766
"Río Negro","middle",0.5364
"Río Negro","middle",0.4873
"Río Negro","middle",0.5093
"Río Negro","middle",0.511
"Río Negro","middle",0.5377
"Río Negro","middle",0.5016
"Río Negro","middle",0.4725
"Río Negro","middle",0.4759
"Río Negro","middle",0.4858
"Río Negro","middle",0.5137
"Río Negro","middle",0.5034
"Río Negro","middle",0.4791
"Río Negro","middle",0.5026
"Río Negro","middle",0.4931
"Río Negro","middle",0.5456
"Río Negro","middle",0.5368
"Río Negro","middle",0.4647
"Río Negro","middle",0.5391
"Río Negro","middle",0.5123
"Río Negro","middle",0.4762
"Río Negro","middle",0.5764
"Río Negro","middle",0.4417
"Río Negro","middle",0.4662
"Río Negro","middle",0.4408
"Río Negro","middle",0.5535
"Río Negro","middle",0.5744
"Río Negro","middle",0.4646
"Río Negro","middle",0.4669
"Río Negro","middle",0.5459
"Río Negro","middle",0.5129
"Río Negro","middle",0.5061
"Río Negro","middle",0.4149
"Río Negro","middle",0.5285
"Río Negro","middle",0.4209
"Río Negro","middle",0.4933
"Río Negro","middle",0.3901
"Río Negro","middle",0.4793
"Río Negro","middle",0.4785
"Río Negro","middle",0.5226
"Río Negro","middle",0.4517
"Río Negro","middle",0.5333
"Río Negro","middle",0.4784
"Río Negro","middle",0.4913
"Río Negro","middle",0.5251
"Río Negro","middle",0.518
"Río Negro","middle",0.4902
"Río Negro","middle",0.5553
"Río Negro","middle",0.3963
"Río Negro","middle",0.588
"Río Negro","middle",0.5364
"Río Negro","middle",0.4432
"Río Negro","middle",0.5607
"Río Negro","middle",0.5211
"Río Negro","middle",0.5135
"Río Negro","middle",0.5147
"Río Negro","middle",0.471
"Río Negro","middle",0.4754
"Río Negro","middle",0.5296
"Río Negro","middle",0.5565
"Río Negro","middle",0.5593
"Río Negro","middle",0.5046
"Río Negro","middle",0.455
"Río Negro","middle",0.5381
"Río Negro","middle",0.479
"Río Negro","middle",0.4455
"Río Negro","middle",0.4597
"Río Negro","middle",0.4929
"Río Negro","middle",0.4746
"Río Negro","middle",0.5104
"Río Negro","middle",0.4869
"Río Negro","middle",0.5076
"Río Negro","middle",0.4963
"Río Negro","middle",0.5337
"Río Negro","middle",0.4849
"Río Negro","middle",0.5066
"Río Negro","middle",0.4949
"Río Negro","middle",0.5444
"Río Negro","middle",0.5181
"Río Negro","middle",0.4695
"Río Negro","middle",0.5248
"Río Negro","middle",0.5518
"Río Negro","middle",0.5131
"Río Negro","middle",0.5791
"Río Negro","middle",0.4863
"Río Negro","middle",0.4603
"Río Negro","middle",0.538
"Río Negro","middle",0.4558
"Río Negro","middle",0.5154
"Río Negro","middle",0.5094
"Río Negro","middle",0.5164
"Río Negro","middle",0.5165
"Río Negro","middle",0.5087
"Río Negro","middle",0.4241
"Río Negro","middle",0.4516
"Río Negro","middle",0.5218
"Río Negro","middle",0.5496
"Río Negro","middle",0.4897
"Río Negro","middle",0.4576
"Río Negro","middle",0.5144
"Río Negro","middle",0.4935
"Río Negro","middle",0.547
"Río Negro","middle",0.5216
"Río Negro","middle",0.5049
"Río Negro","middle",0.5334
"Río Negro","middle",0.5067
"Río Negro","middle",0.547
"Río Negro","middle",0.517
"Río Negro","middle",0.522
"Río Negro","middle",0.5473
"Río Negro","middle",0.5618
"Río Negro","middle",0.5737
"Río Negro","middle",0.5344
"Río Negro","middle",0.4705
"Río Negro","middle",0.4423
"Río Negro","middle",0.5654
"Río Negro","middle",0.4711
"Río Negro","middle",0.4995
"Río Negro","middle",0.4384
"Río Negro","middle",0.5239
"Río Negro","middle",0.4657
"Río Negro","middle",0.5047
"Río Negro","middle",0.5164
"Río Negro","middle",0.5329
"Río Negro","middle",0.514
"Río Negro","middle",0.5488
"Río Negro","middle",0.5122
"Río Negro","middle",0.5818
"Río Negro","middle",0.475
"Río Negro","middle",0.5428
"Río Negro","middle",0.3702
"Río Negro","middle",0.4595
"Río Negro","middle",0.4527
"Río Negro","middle",0.5214
"Río Negro","middle",0.4108
"Río Negro","middle",0.4917
"Río Negro","middle",0.4991
"Río Negro","middle",0.5206
"Río Negro","middle",0.5536
"Río Negro","middle",0.4784
"Río Negro","middle",0.5262
"Río Negro","middle",0.5352
"Río Negro","middle",0.4546
"Río Negro","middle",0.5115
"Río Negro","middle",0.5304
"Río Negro","middle",0.4923
"Río Negro","middle",0.5439
"Río Negro","middle",0.4397
"Río Negro","middle",0.5617
"Río Negro","middle",0.4844
"Río Negro","middle",0.542
"Río Negro","middle",0.4945
"Río Negro","middle",0.4837
"Río Negro","middle",0.5777
"Entre Ríos","middle",0.5381
"Entre Ríos","middle",0.2297
"Entre Ríos","middle",0.6555
"Entre Ríos","middle",0.7202
"Entre Ríos","middle",0.681
"Entre Ríos","middle",0.5744
"Entre Ríos","middle",0.7102
"Entre Ríos","middle",0.6273
"Entre Ríos","middle",0.6772
"Entre Ríos","middle",0.7249
"Entre Ríos","middle",0.62
"Entre Ríos","middle",0.7049
"Entre Ríos","middle",0.6804
"Entre Ríos","middle",0.484
"Entre Ríos","middle",0.6562
"Entre Ríos","middle",0.639
"Entre Ríos","middle",0.7153
"Entre Ríos","middle",0.652
"Entre Ríos","middle",0.6154
"Entre Ríos","middle",0.5983
"Entre Ríos","middle",0.6031
"Entre Ríos","middle",0.6735
"Entre Ríos","middle",0.655
"Entre Ríos","middle",0.634
"Entre Ríos","middle",0.6755
"Entre Ríos","middle",0.613
"Entre Ríos","middle",0.546
"Entre Ríos","middle",0.5871
"Entre Ríos","middle",0.6197
"Entre Ríos","middle",0.5062
"Entre Ríos","middle",0.5962
"Entre Ríos","middle",0.4838
"Entre Ríos","middle",0.6746
"Entre Ríos","middle",0.5231
"Entre Ríos","middle",0.6104
"Entre Ríos","middle",0.6651
"Entre Ríos","middle",0.5896
"Entre Ríos","middle",0.5225
"Entre Ríos","middle",0.6627
"Entre Ríos","middle",0.6417
"Entre Ríos","middle",0.6241
"Entre Ríos","middle",0.6349
"Entre Ríos","middle",0.6413
"Entre Ríos","middle",0.677
"Entre Ríos","middle",0.7169
"Entre Ríos","middle",0.7252
"Entre Ríos","middle",0.6208
"Entre Ríos","middle",0.6572
"Entre Ríos","middle",0.6846
"Entre Ríos","middle",0.635
"Entre Ríos","middle",0.6454
"Entre Ríos","middle",0.4214
"Entre Ríos","middle",0.4964
"Entre Ríos","middle",0.6373
"Entre Ríos","middle",0.7552
"Entre Ríos","middle",0.576
"Entre Ríos","middle",0.7008
"Entre Ríos","middle",0.539
"Entre Ríos","middle",0.5715
"Entre Ríos","middle",0.6522
"Entre Ríos","middle",0.7125
"Entre Ríos","middle",0.6757
"Entre Ríos","middle",0.5941
"Entre Ríos","middle",0.6215
"Entre Ríos","middle",0.6405
"Entre Ríos","middle",0.5098
"Entre Ríos","middle",0.607
"Entre Ríos","middle",0.6555
"Entre Ríos","middle",0.7769
"Entre Ríos","middle",0.6653
"Entre Ríos","middle",0.583
"Entre Ríos","middle",0.6092
"Entre Ríos","middle",0.6706
"Entre Ríos","middle",0.7619
"Entre Ríos","middle",0.6583
"Entre Ríos","middle",0.6106
"Entre Ríos","middle",0.6913
"Entre Ríos","middle",0.6473
"Entre Ríos","middle",0.69
"Entre Ríos","middle",0.5833
"Entre Ríos","middle",0.4726
"Entre Ríos","middle",0.5279
"Entre Ríos","middle",0.525
"Entre Ríos","middle",0.6851
"Entre Ríos","middle",0.5057
"Entre Ríos","middle",0.66
"Entre Ríos","middle",0.6335
"Entre Ríos","middle",0.6303
"Entre Ríos","middle",0.6072
"Entre Ríos","middle",0.6066
"Entre Ríos","middle",0.6379
"Entre Ríos","middle",0.4574
"Entre Ríos","middle",0.3938
"Entre Ríos","middle",0.5634
"Entre Ríos","middle",0.6729
"Entre Ríos","middle",0.643
"Entre Ríos","middle",0.6691
"Entre Ríos","middle",0.7062
"Entre Ríos","middle",0.6632
"Entre Ríos","middle",0.6239
"Entre Ríos","middle",0.663
"Entre Ríos","middle",0.6637
"Entre Ríos","middle",0.6135
"Entre Ríos","middle",0.6356
"Entre Ríos","middle",0.3715
"Entre Ríos","middle",0.6302
"Entre Ríos","middle",0.5515
"Entre Ríos","middle",0.6644
"Entre Ríos","middle",0.669
"Entre Ríos","middle",0.516
"Entre Ríos","middle",0.665
"Entre Ríos","middle",0.5906
"Entre Ríos","middle",0.6655
"Entre Ríos","middle",0.6096
"Entre Ríos","middle",0.5173
"Entre Ríos","middle",0.5416
"Entre Ríos","middle",0.6674
"Entre Ríos","middle",0.611
"Entre Ríos","middle",0.5399
"Entre Ríos","middle",0.6345
"Entre Ríos","middle",0.6481
"Entre Ríos","middle",0.618
"Entre Ríos","middle",0.6438
"Entre Ríos","middle",0.5546
"Entre Ríos","middle",0.6745
"Entre Ríos","middle",0.6838
"Entre Ríos","middle",0.7315
"Entre Ríos","middle",0.6836
"Entre Ríos","middle",0.6615
"Entre Ríos","middle",0.6562
"Entre Ríos","middle",0.7563
"Entre Ríos","middle",0.6216
"Entre Ríos","middle",0.6213
"Entre Ríos","middle",0.6558
"Entre Ríos","middle",0.6514
"Entre Ríos","middle",0.6127
"Entre Ríos","middle",0.6747
"Entre Ríos","middle",0.5027
"Entre Ríos","middle",0.7801
"Entre Ríos","middle",0.6526
"Entre Ríos","middle",0.5359
"Entre Ríos","middle",0.5691
"Entre Ríos","middle",0.4374
"Entre Ríos","middle",0.6307
"Entre Ríos","middle",0.6506
"Entre Ríos","middle",0.7327
"Entre Ríos","middle",0.5107
"Entre Ríos","middle",0.6288
"Entre Ríos","middle",0.5664
"Entre Ríos","middle",0.7244
"Entre Ríos","middle",0.6594
"Entre Ríos","middle",0.6435
"Entre Ríos","middle",0.6279
"Entre Ríos","middle",0.5414
"Entre Ríos","middle",0.5193
"Entre Ríos","middle",0.7583
"Entre Ríos","middle",0.688
"Entre Ríos","middle",0.5091
"Entre Ríos","middle",0.6269
"Entre Ríos","middle",0.6015
"Entre Ríos","middle",0.5981
"Entre Ríos","middle",0.6611
"Entre Ríos","middle",0.6301
"Entre Ríos","middle",0.6733
"Entre Ríos","middle",0.4414
"Entre Ríos","middle",0.601
"Entre Ríos","middle",0.6282
"Entre Ríos","middle",0.6741
"Entre Ríos","middle",0.5845
"Entre Ríos","middle",0.6723
"Entre Ríos","middle",0.7457
"Entre Ríos","middle",0.5989
"Entre Ríos","middle",0.5373
"Entre Ríos","middle",0.6597
"Entre Ríos","middle",0.4571
"Entre Ríos","middle",0.7771
"Entre Ríos","middle",0.487
"Entre Ríos","middle",0.7467
"Entre Ríos","middle",0.6617
"Entre Ríos","middle",0.705
"Entre Ríos","middle",0.6095
"Entre Ríos","middle",0.3985
"Entre Ríos","middle",0.6742
"Entre Ríos","middle",0.5524
"Entre Ríos","middle",0.485
"Entre Ríos","middle",0.5079
"Entre Ríos","middle",0.7682
"Entre Ríos","middle",0.6328
"Entre Ríos","middle",0.5724
"Entre Ríos","middle",0.5667
"Entre Ríos","middle",0.6057
"Entre Ríos","middle",0.6376
"Entre Ríos","middle",0.4998
"Entre Ríos","middle",0.6572
"Entre Ríos","middle",0.5875
"Entre Ríos","middle",0.5875
"Entre Ríos","middle",0.6078
"Entre Ríos","middle",0.6157
"Entre Ríos","middle",0.6025
"Entre Ríos","middle",0.6095
"Entre Ríos","middle",0.6049
"Entre Ríos","middle",0.5713
"Entre Ríos","middle",0.6159
"Entre Ríos","middle",0.5976
"Entre Ríos","middle",0.7267
"Entre Ríos","middle",0.317
"Entre Ríos","middle",0.6721
"Entre Ríos","middle",0.6482
"Entre Ríos","middle",0.5602
"Entre Ríos","middle",0.6657
"Entre Ríos","middle",0.601
"Entre Ríos","middle",0.4421
"Entre Ríos","middle",0.6752
"Entre Ríos","middle",0.5344
"Entre Ríos","middle",0.6089
"Entre Ríos","middle",0.7443
"Entre Ríos","middle",0.653
"Entre Ríos","middle",0.6221
"Entre Ríos","middle",0.7504
"Entre Ríos","middle",0.6556
"Entre Ríos","middle",0.5883
"Entre Ríos","middle",0.6373
"Entre Ríos","middle",0.6758
"Entre Ríos","middle",0.4813
"Entre Ríos","middle",0.6718
"Entre Ríos","middle",0.5575
"Entre Ríos","middle",0.6789
"Entre Ríos","middle",0.6635
"Entre Ríos","middle",0.6413
"Entre Ríos","middle",0.7487
"Entre Ríos","middle",0.5563
"Entre Ríos","middle",0.5216
"Entre Ríos","middle",0.675
"Entre Ríos","middle",0.5438
"Entre Ríos","middle",0.7535
"Entre Ríos","middle",0.6371
"Entre Ríos","middle",0.607
"Entre Ríos","middle",0.5454
"Entre Ríos","middle",0.6139
"Entre Ríos","middle",0.6949
"Entre Ríos","middle",0.6691
"Entre Ríos","middle",0.572
"Entre Ríos","middle",0.6747
"Entre Ríos","middle",0.496
"Entre Ríos","middle",0.5148
"Entre Ríos","middle",0.3018
"Entre Ríos","middle",0.5754
"Entre Ríos","middle",0.5724
"Entre Ríos","middle",0.6124
"Entre Ríos","middle",0.4562
"Entre Ríos","middle",0.3356
"Entre Ríos","middle",0.679
"Entre Ríos","middle",0.7608
"Entre Ríos","middle",0.4665
"Entre Ríos","middle",0.6676
"Entre Ríos","middle",0.6819
"Entre Ríos","middle",0.7483
"Entre Ríos","middle",0.4465
"Entre Ríos","middle",0.5128
"Entre Ríos","middle",0.6967
"Entre Ríos","middle",0.602
"Entre Ríos","middle",0.4144
"Entre Ríos","middle",0.5509
"Entre Ríos","middle",0.662
"Entre Ríos","middle",0.4292
"Entre Ríos","middle",0.4579
"Entre Ríos","middle",0.6311
"Entre Ríos","middle",0.651
"Entre Ríos","middle",0.51
"Entre Ríos","middle",0.687
"Entre Ríos","middle",0.6412
"Entre Ríos","middle",0.7204
"Entre Ríos","middle",0.5303
"Entre Ríos","middle",0.6818
"Entre Ríos","middle",0.6957
"Entre Ríos","middle",0.6386
"Entre Ríos","middle",0.5388
"Entre Ríos","middle",0.5173
"Entre Ríos","middle",0.634
"Entre Ríos","middle",0.6283
"Entre Ríos","middle",0.6388
"Entre Ríos","middle",0.7483
"Entre Ríos","middle",0.7417
"Entre Ríos","middle",0.586
"Entre Ríos","middle",0.6217
"Entre Ríos","middle",0.6657
"Entre Ríos","middle",0.7461
"Entre Ríos","middle",0.6101
"Entre Ríos","middle",0.6332
"Entre Ríos","middle",0.6983
"Entre Ríos","middle",0.4138
"Entre Ríos","middle",0.499
"Entre Ríos","middle",0.6089
"Entre Ríos","middle",0.6691
"Entre Ríos","middle",0.6488
"Entre Ríos","middle",0.6086
"Entre Ríos","middle",0.5137
"Entre Ríos","middle",0.5492
"Entre Ríos","middle",0.6527
"Entre Ríos","middle",0.6547
"Chaco","outer",0.5093
"Chaco","outer",0.5334
"Chaco","outer",0.5656
"Chaco","outer",0.4435
"Chaco","outer",0.4766
"Chaco","outer",0.5422
"Chaco","outer",0.5875
"Chaco","outer",0.5787
"Chaco","outer",0.5113
"Chaco","outer",0.4609
"Chaco","outer",0.5876
"Chaco","outer",0.5366
"Chaco","outer",0.5378
"Chaco","outer",0.4659
"Chaco","outer",0.5291
"Chaco","outer",0.4779
"Chaco","outer",0.5603
"Chaco","outer",0.5484
"Chaco","outer",0.5092
"Chaco","outer",0.5343
"Chaco","outer",0.5215
"Chaco","outer",0.5502
"Chaco","outer",0.5095
"Chaco","outer",0.5093
"Chaco","outer",0.616
"Chaco","outer",0.5687
"Chaco","outer",0.5324
"Chaco","outer",0.5714
"Chaco","outer",0.5293
"Chaco","outer",0.4465
"Chaco","outer",0.5554
"Chaco","outer",0.4183
"Chaco","outer",0.5864
"Chaco","outer",0.4936
"Chaco","outer",0.5708
"Chaco","outer",0.5743
"Chaco","outer",0.5593
"Chaco","outer",0.5126
"Chaco","outer",0.518
"Chaco","outer",0.5938
"Chaco","outer",0.4649
"Chaco","outer",0.6126
"Chaco","outer",0.4677
"Chaco","outer",0.5113
"Chaco","outer",0.551
"Chaco","outer",0.4798
"Chaco","outer",0.5611
"Chaco","outer",0.5786
"Chaco","outer",0.5258
"Chaco","outer",0.4592
"Chaco","outer",0.5537
"Chaco","outer",0.4936
"Chaco","outer",0.5964
"Chaco","outer",0.4652
"Chaco","outer",0.5352
"Chaco","outer",0.5118
"Chaco","outer",0.4753
"Chaco","outer",0.4749
"Chaco","outer",0.5632
"Chaco","outer",0.5363
"Chaco","outer",0.5697
"Chaco","outer",0.5062
"Chaco","outer",0.5757
"Chaco","outer",0.4989
"Chaco","outer",0.5708
"Chaco","outer",0.5536
"Chaco","outer",0.5082
"Chaco","outer",0.5784
"Chaco","outer",0.5315
"Chaco","outer",0.5351
"Chaco","outer",0.5719
"Chaco","outer",0.431
"Chaco","outer",0.5078
"Chaco","outer",0.5286
"Chaco","outer",0.5968
"Chaco","outer",0.5696
"Chaco","outer",0.5134
"Chaco","outer",0.5447
"Chaco","outer",0.5099
"Chaco","outer",0.5266
"Chaco","outer",0.4867
"Chaco","outer",0.5799
"Chaco","outer",0.5046
"Chaco","outer",0.5383
"Chaco","outer",0.555
"Chaco","outer",0.5782
"Chaco","outer",0.546
"Chaco","outer",0.4952
"Chaco","outer",0.5059
"Chaco","outer",0.5403
"Chaco","outer",0.6021
"Chaco","outer",0.5183
"Chaco","outer",0.526
"Chaco","outer",0.5355
"Chaco","outer",0.6035
"Chaco","outer",0.5152
"Chaco","outer",0.5092
"Chaco","outer",0.5601
"Chaco","outer",0.5088
"Chaco","outer",0.4856
"Chaco","outer",0.5085
"Chaco","outer",0.5153
"Chaco","outer",0.5959
"Chaco","outer",0.6055
"Chaco","outer",0.549
"Chaco","outer",0.5045
"Chaco","outer",0.587
"Chaco","outer",0.5393
"Chaco","outer",0.5185
"Chaco","outer",0.5709
"Chaco","outer",0.495
"Chaco","outer",0.5539
"Chaco","outer",0.5324
"Chaco","outer",0.5723
"Chaco","outer",0.5078
"Chaco","outer",0.4523
"Chaco","outer",0.5367
"Chaco","outer",0.5056
"Chaco","outer",0.5668
"Chaco","outer",0.5475
"Chaco","outer",0.5064
"Chaco","outer",0.5535
"Chaco","outer",0.5172
"Chaco","outer",0.5592
"Chaco","outer",0.5542
"Chaco","outer",0.5582
"Chaco","outer",0.5738
"Chaco","outer",0.5452
"Chaco","outer",0.5708
"Chaco","outer",0.5366
"Chaco","outer",0.5683
"Chaco","outer",0.4616
"Chaco","outer",0.5544
"Chaco","outer",0.5533
"Chaco","outer",0.5575
"Chaco","outer",0.5142
"Chaco","outer",0.4764
"Chaco","outer",0.5489
"Chaco","outer",0.5367
"Chaco","outer",0.4851
"Chaco","outer",0.4803
"Chaco","outer",0.5014
"Chaco","outer",0.5931
"Chaco","outer",0.4637
"Chaco","outer",0.4797
"Chaco","outer",0.5275
"Chaco","outer",0.4996
"Chaco","outer",0.5498
"Chaco","outer",0.5438
"Chaco","outer",0.5369
"Chaco","outer",0.5623
"Chaco","outer",0.5587
"Chaco","outer",0.4822
"Chaco","outer",0.584
"Chaco","outer",0.5804
"Chaco","outer",0.5026
"Chaco","outer",0.536
"Chaco","outer",0.5078
"Chaco","outer",0.5662
"Chaco","outer",0.4564
"Chaco","outer",0.4732
"Chaco","outer",0.4982
"Chaco","outer",0.4807
"Chaco","outer",0.5473
"Chaco","outer",0.466
"Chaco","outer",0.5323
"Chaco","outer",0.6011
"Chaco","outer",0.5861
"Chaco","outer",0.5412
"Chaco","outer",0.4808
"Chaco","outer",0.5466
"Chaco","outer",0.4775
"Chaco","outer",0.5187
"Chaco","outer",0.5722
"Chaco","outer",0.602
"Chaco","outer",0.4735
"Chaco","outer",0.5346
"Chaco","outer",0.6012
"Chaco","outer",0.5582
"Chaco","outer",0.4906
"Chaco","outer",0.49
"Chaco","outer",0.5826
"Chaco","outer",0.5419
"Chaco","outer",0.5303
"Chaco","outer",0.5296
"Chaco","outer",0.4891
"Chaco","outer",0.4971
"Chaco","outer",0.5452
"Chaco","outer",0.5348
"Chaco","outer",0.4566
"Chaco","outer",0.4721
"Chaco","outer",0.5107
"Chaco","outer",0.5677
"Chaco","outer",0.5518
"Chaco","outer",0.5272
"Chaco","outer",0.5621
"Chaco","outer",0.5331
"Chaco","outer",0.6133
"Chaco","outer",0.5267
"Chaco","outer",0.4838
"Chaco","outer",0.5331
"Chaco","outer",0.5234
"Chaco","outer",0.5773
"Chaco","outer",0.4966
"Chaco","outer",0.5116
"Chaco","outer",0.5414
"Chaco","outer",0.5623
