"provincia","estrato","rv"
"Misiones","outer",0.5456
"Misiones","outer",0.3912
"Misiones","outer",0.469
"Misiones","outer",0.3513
"Misiones","outer",0.4606
"Misiones","outer",0.312
"Misiones","outer",0.2174
"Misiones","outer",0.3791
"Misiones","outer",0.3404
"Misiones","outer",0.3977
"Misiones","outer",0.5412
"Misiones","outer",0.6157
"Misiones","outer",0.2248
"Misiones","outer",0.4847
"Misiones","outer",0.4575
"Misiones","outer",0.4827
"Misiones","outer",0.4625
"Misiones","outer",0.2288
"Misiones","outer",0.4229
"Misiones","outer",0.3039
"Misiones","outer",0.5254
"Misiones","outer",0.3197
"Misiones","outer",0.4712
"Misiones","outer",0.52
"Misiones","outer",0.4956
"Misiones","outer",0.3235
"Misiones","outer",0.5655
"Misiones","outer",0.2648
"Misiones","outer",0.3792
"Misiones","outer",0.5277
"Misiones","outer",0.5083
"Misiones","outer",0.575
"Misiones","outer",0.3994
"Misiones","outer",0.3738
"Misiones","outer",0.4534
"Misiones","outer",0.3868
"Misiones","outer",0.4188
"Misiones","outer",0.3738
"Misiones","outer",0.5434
"Misiones","outer",0.6045
"Misiones","outer",0.4751
"Misiones","outer",0.3899
"Misiones","outer",0.3481
"Misiones","outer",0.5345
"Misiones","outer",0.4383
"Misiones","outer",0.3015
"Misiones","outer",0.3364
"Misiones","outer",0.4473
"Misiones","outer",0.4423
"Misiones","outer",0.351
"Misiones","outer",0.5712
"Misiones","outer",0.3022
"Misiones","outer",0.3338
"Misiones","outer",0.2558
"Misiones","outer",0.3432
"Misiones","outer",0.303
"Misiones","outer",0.3316
"Misiones","outer",0.313
"Misiones","outer",0.4838
"Misiones","outer",0.2678
"Misiones","outer",0.3794
"Misiones","outer",0.3007
"Misiones","outer",0.4453
"Misiones","outer",0.5653
"Misiones","outer",0.5191
"Misiones","outer",0.2395
"Misiones","outer",0.309
"Misiones","outer",0.4148
"Misiones","outer",0.3907
"Misiones","outer",0.2012
"Misiones","outer",0.3568
"Misiones","outer",0.506
"Misiones","outer",0.3214
"Misiones","outer",0.4066
"Misiones","outer",0.5153
"Misiones","outer",0.4603
"Misiones","outer",0.3851
"Misiones","outer",0.3129
"Misiones","outer",0.5776
"Misiones","outer",0.3548
"Misiones","outer",0.4883
"Misiones","outer",0.6575
"Misiones","outer",0.3936
"Misiones","outer",0.5323
"Misiones","outer",0.3608
"Misiones","outer",0.257
"Misiones","outer",0.584
"Misiones","outer",0.3571
"Misiones","outer",0.4381
"Misiones","outer",0.5022
"Misiones","outer",0.2042
"Misiones","outer",0.4719
"Misiones","outer",0.3007
"Misiones","outer",0.3242
"Misiones","outer",0.3628
"Misiones","outer",0.5273
"Misiones","outer",0.442
"Misiones","outer",0.5646
"Misiones","outer",0.6162
"Misiones","outer",0.3264
"Misiones","outer",0.3192
"Misiones","outer",0.3962
"Misiones","outer",0.4
"Misiones","outer",0.4753
"Misiones","outer",0.4801
"Misiones","outer",0.5905
"Misiones","outer",0.4543
"Misiones","outer",0.4858
"Misiones","outer",0.672
"Misiones","outer",0.504
"Misiones","outer",0.2368
"Misiones","outer",0.282
"Misiones","outer",0.3752
"Misiones","outer",0.416
"Misiones","outer",0.5437
"Misiones","outer",0.4973
"Misiones","outer",0.3251
"Misiones","outer",0.2874
"Misiones","outer",0.5597
"Misiones","outer",0.382
"Misiones","outer",0.3661
"Misiones","outer",0.3664
"Misiones","outer",0.2299
"Misiones","outer",0.3671
"Misiones","outer",0.4005
"Misiones","outer",0.4235
"Misiones","outer",0.452
"Misiones","outer",0.4169
"Misiones","outer",0.4207
"Misiones","outer",0.3309
"Misiones","outer",0.2179
"Misiones","outer",0.3009
"Misiones","outer",0.5395
"Misiones","outer",0.3884
"Misiones","outer",0.623
"Río Negro","middle",0.5289
"Río Negro","middle",0.5902
"Río Negro","middle",0.4991
"Río Negro","middle",0.4883
"Río Negro","middle",0.4657
"Río Negro","middle",0.5175
"Río Negro","middle",0.4539
"Río Negro","middle",0.5354
"Río Negro","middle",0.4977
"Río Negro","middle",0.3746
"Río Negro","middle",0.3695
"Río Negro","middle",0.3924
"Río Negro","middle",0.3756
"Río Negro","middle",0.6184
"Río Negro","middle",0.2802
"Río Negro","middle",0.6097
"Río Negro","middle",0.2348
"Río Negro","middle",0.4889
"Río Negro","middle",0.3423
"Río Negro","middle",0.4986
"Río Negro","middle",0.4575
"Río Negro","middle",0.4864
"Río Negro","middle",0.5027
"Río Negro","middle",0.4297
"Río Negro","middle",0.4022
"Río Negro","middle",0.4469
"Río Negro","middle",0.3381
"Río Negro","middle",0.4957
"Río Negro","middle",0.4651
"Río Negro","middle",0.5346
"Río Negro","middle",0.4734
"Río Negro","middle",0.4945
"Río Negro","middle",0.5144
"Río Negro","middle",0.5034
"Río Negro","middle",0.3779
"Río Negro","middle",0.4739
"Río Negro","middle",0.4573
"Río Negro","middle",0.4986
"Río Negro","middle",0.5004
"Río Negro","middle",0.3678
"Río Negro","middle",0.4349
"Río Negro","middle",0.3407
"Río Negro","middle",0.4074
"Río Negro","middle",0.4337
"Río Negro","middle",0.4916
"Río Negro","middle",0.4431
"Río Negro","middle",0.4572
"Río Negro","middle",0.4395
"Río Negro","middle",0.4938
"Río Negro","middle",0.4154
"Río Negro","middle",0.4975
"Río Negro","middle",0.5769
"Río Negro","middle",0.4119
"Río Negro","middle",0.4469
"Río Negro","middle",0.4615
"Río Negro","middle",0.4244
"Río Negro","middle",0.4001
"Río Negro","middle",0.5385
"Río Negro","middle",0.4794
"Río Negro","middle",0.5118
"Río Negro","middle",0.4463
"Río Negro","middle",0.566
"Río Negro","middle",0.4377
"Río Negro","middle",0.5519
"Río Negro","middle",0.522
"Río Negro","middle",0.4547
"Río Negro","middle",0.4565
"Río Negro","middle",0.6005
"Río Negro","middle",0.45
"Río Negro","middle",0.5648
"Río Negro","middle",0.5104
"Río Negro","middle",0.4473
"Río Negro","middle",0.4798
"Río Negro","middle",0.5116
"Río Negro","middle",0.5681
"Río Negro","middle",0.3903
"Río Negro","middle",0.4898
"Río Negro","middle",0.478
"Río Negro","middle",0.4595
"Río Negro","middle",0.5131
"Río Negro","middle",0.3661
"Río Negro","middle",0.3819
"Río Negro","middle",0.5471
"Río Negro","middle",0.5031
"Río Negro","middle",0.3374
"Río Negro","middle",0.5505
"Río Negro","middle",0.453
"Río Negro","middle",0.5375
"Río Negro","middle",0.4967
"Río Negro","middle",0.452
"Río Negro","middle",0.4359
"Río Negro","middle",0.4618
"Río Negro","middle",0.2788
"Río Negro","middle",0.5655
"Río Negro","middle",0.3208
"Río Negro","middle",0.5294
"Río Negro","middle",0.417
"Río Negro","middle",0.4826
"Río Negro","middle",0.4397
"Río Negro","middle",0.2486
"Río Negro","middle",0.3333
"Río Negro","middle",0.5402
"Río Negro","middle",0.3676
"Río Negro","middle",0.5514
"Río Negro","middle",0.331
"Río Negro","middle",0.4039
"Río Negro","middle",0.318
"Río Negro","middle",0.4428
"Río Negro","middle",0.4149
"Río Negro","middle",0.5157
"Río Negro","middle",0.51
"Río Negro","middle",0.4682
"Río Negro","middle",0.4347
"Río Negro","middle",0.5225
"Río Negro","middle",0.3497
"Río Negro","middle",0.4703
"Río Negro","middle",0.5613
"Río Negro","middle",0.422
"Río Negro","middle",0.4397
"Río Negro","middle",0.4219
"Río Negro","middle",0.501
"Río Negro","middle",0.5234
"Río Negro","middle",0.3546
"Río Negro","middle",0.425
"Río Negro","middle",0.5172
"Río Negro","middle",0.3812
"Río Negro","middle",0.3645
"Río Negro","middle",0.4915
"Río Negro","middle",0.4839
"Río Negro","middle",0.3935
"Río Negro","middle",0.2981
"Río Negro","middle",0.4312
"Río Negro","middle",0.5328
"Río Negro","middle",0.5465
"Río Negro","middle",0.387
"Río Negro","middle",0.3272
"Río Negro","middle",0.3886
"Río Negro","middle",0.5241
"Río Negro","middle",0.4253
"Río Negro","middle",0.3449
"Río Negro","middle",0.3655
"Río Negro","middle",0.633
"Río Negro","middle",0.2952
"Río Negro","middle",0.2686
"Río Negro","middle",0.433
"Río Negro","middle",0.4953
"Río Negro","middle",0.4652
"Río Negro","middle",0.4456
"Río Negro","middle",0.5277
"Río Negro","middle",0.4387
"Río Negro","middle",0.4536
"Río Negro","middle",0.6065
"Río Negro","middle",0.4727
"Río Negro","middle",0.2633
"Río Negro","middle",0.5702
"Río Negro","middle",0.3548
"Río Negro","middle",0.5716
"Río Negro","middle",0.5074
"Río Negro","middle",0.4033
"Río Negro","middle",0.482
"Río Negro","middle",0.4847
"Río Negro","middle",0.4928
"Río Negro","middle",0.4152
"Río Negro","middle",0.3692
"Río Negro","middle",0.477
"Río Negro","middle",0.5861
"Río Negro","middle",0.4504
"Río Negro","middle",0.4744
"Río Negro","middle",0.5166
"Río Negro","middle",0.3943
"Río Negro","middle",0.5029
"Río Negro","middle",0.4931
"Río Negro","middle",0.3637
"Río Negro","middle",0.4417
"Río Negro","middle",0.4327
"Río Negro","middle",0.4291
"Río Negro","middle",0.4548
"Río Negro","middle",0.4961
"Río Negro","middle",0.4659
"Río Negro","middle",0.5072
"Río Negro","middle",0.4736
"Río Negro","middle",0.3811
"Río Negro","middle",0.4739
"Río Negro","middle",0.4865
"Río Negro","middle",0.5399
"Río Negro","middle",0.4806
"Río Negro","middle",0.5158
"Río Negro","middle",0.5998
"Río Negro","middle",0.4793
"Río Negro","middle",0.5212
"Río Negro","middle",0.4049
"Río Negro","middle",0.4122
"Río Negro","middle",0.3983
"Río Negro","middle",0.5037
"Río Negro","middle",0.5953
"Río Negro","middle",0.4967
"Río Negro","middle",0.4283
"Río Negro","middle",0.4049
"Río Negro","middle",0.4549
"Río Negro","middle",0.4467
"Río Negro","middle",0.3955
"Río Negro","middle",0.4752
"Río Negro","middle",0.3559
"Río Negro","middle",0.3419
"Río Negro","middle",0.4809
"Río Negro","middle",0.3193
"Río Negro","middle",0.456
"Río Negro","middle",0.4887
"Río Negro","middle",0.4106
"Río Negro","middle",0.4496
"Río Negro","middle",0.559
"Río Negro","middle",0.3819
"Río Negro","middle",0.4428
"Río Negro","middle",0.5248
"Río Negro","middle",0.3775
"Río Negro","middle",0.5292
"Río Negro","middle",0.5514
"Río Negro","middle",0.4614
"Río Negro","middle",0.5386
"Río Negro","middle",0.5239
"Río Negro","middle",0.5309
"Río Negro","middle",0.505
"Río Negro","middle",0.4569
"Río Negro","middle",0.3817
"Río Negro","middle",0.3226
"Río Negro","middle",0.595
"Río Negro","middle",0.4468
"Río Negro","middle",0.4246
"Río Negro","middle",0.4976
"Río Negro","middle",0.4502
"Río Negro","middle",0.4232
"Río Negro","middle",0.5123
"Río Negro","middle",0.3587
"Río Negro","middle",0.6024
"Río Negro","middle",0.5045
"Río Negro","middle",0.4868
"Río Negro","middle",0.4472
"Río Negro","middle",0.5413
"Río Negro","middle",0.2973
"Río Negro","middle",0.4485
"Río Negro","middle",0.478
"Río Negro","middle",0.417
"Río Negro","middle",0.3358
"Río Negro","middle",0.5249
"Río Negro","middle",0.4622
"Río Negro","middle",0.465
"Río Negro","middle",0.5544
"Río Negro","middle",0.3796
"Río Negro","middle",0.4033
"Río Negro","middle",0.4692
"Río Negro","middle",0.4988
"Río Negro","middle",0.4415
"Río Negro","middle",0.6225
"Río Negro","middle",0.4676
"Río Negro","middle",0.4274
"Río Negro","middle",0.356
"Río Negro","middle",0.3826
"Río Negro","middle",0.4696
"Río Negro","middle",0.3398
"Río Negro","middle",0.4804
"Río Negro","middle",0.3758
"Río Negro","middle",0.5257
"Río Negro","middle",0.5119
"Río Negro","middle",0.4867
"Río Negro","middle",0.5323
"Río Negro","middle",0.5947
"Río Negro","middle",0.4821
"Río Negro","middle",0.5259
"Río Negro","middle",0.5128
"Río Negro","middle",0.5204
"Río Negro","middle",0.5282
"Río Negro","middle",0.456
"Río Negro","middle",0.3494
"Río Negro","middle",0.4526
"Río Negro","middle",0.4086
"Río Negro","middle",0.3732
"Río Negro","middle",0.3673
"Río Negro","middle",0.559
"Río Negro","middle",0.5432
"Río Negro","middle",0.5104
"Río Negro","middle",0.5029
"Río Negro","middle",0.4233
"Río Negro","middle",0.4793
"Río Negro","middle",0.553
"Río Negro","middle",0.2484
"Río Negro","middle",0.4235
"Río Negro","middle",0.4803
"Río Negro","middle",0.3948
"Río Negro","middle",0.4648
"Río Negro","middle",0.48
"Río Negro","middle",0.3652
"Río Negro","middle",0.5913
"Río Negro","middle",0.4944
"Río Negro","middle",0.5786
"Río Negro","middle",0.5361
"Río Negro","middle",0.4545
"Río Negro","middle",0.4274
"Río Negro","middle",0.5118
"Río Negro","middle",0.4768
"Entre Ríos","middle",0.5087
"Entre Ríos","middle",0.5881
"Entre Ríos","middle",0.5138
"Entre Ríos","middle",0.5859
"Entre Ríos","middle",0.6565
"Entre Ríos","middle",0.625
"Entre Ríos","middle",0.469
"Entre Ríos","middle",0.604
"Entre Ríos","middle",0.5392
"Entre Ríos","middle",0.769
"Entre Ríos","middle",0.5935
"Entre Ríos","middle",0.593
"Entre Ríos","middle",0.671
"Entre Ríos","middle",0.5333
"Entre Ríos","middle",0.6441
"Entre Ríos","middle",0.3199
"Entre Ríos","middle",0.5262
"Entre Ríos","middle",0.5625
"Entre Ríos","middle",0.5495
"Entre Ríos","middle",0.5968
"Entre Ríos","middle",0.4061
"Entre Ríos","middle",0.7176
"Entre Ríos","middle",0.7429
"Entre Ríos","middle",0.7031
"Entre Ríos","middle",0.5814
"Entre Ríos","middle",0.6354
"Entre Ríos","middle",0.6926
"Entre Ríos","middle",0.4604
"Entre Ríos","middle",0.6968
"Entre Ríos","middle",0.5669
"Entre Ríos","middle",0.566
"Entre Ríos","middle",0.6437
"Entre Ríos","middle",0.654
"Entre Ríos","middle",0.6149
"Entre Ríos","middle",0.5967
"Entre Ríos","middle",0.3983
"Entre Ríos","middle",0.782
"Entre Ríos","middle",0.4435
"Entre Ríos","middle",0.4484
"Entre Ríos","middle",0.6119
"Entre Ríos","middle",0.6059
"Entre Ríos","middle",0.6339
"Entre Ríos","middle",0.6516
"Entre Ríos","middle",0.4465
"Entre Ríos","middle",0.4548
"Entre Ríos","middle",0.6145
"Entre Ríos","middle",0.553
"Entre Ríos","middle",0.4406
"Entre Ríos","middle",0.4299
"Entre Ríos","middle",0.3681
"Entre Ríos","middle",0.6275
"Entre Ríos","middle",0.5928
"Entre Ríos","middle",0.6461
"Entre Ríos","middle",0.6396
"Entre Ríos","middle",0.6322
"Entre Ríos","middle",0.6746
"Entre Ríos","middle",0.5842
"Entre Ríos","middle",0.6684
"Entre Ríos","middle",0.4945
"Entre Ríos","middle",0.6636
"Entre Ríos","middle",0.5591
"Entre Ríos","middle",0.6271
"Entre Ríos","middle",0.6804
"Entre Ríos","middle",0.6224
"Entre Ríos","middle",0.6534
"Entre Ríos","middle",0.663
"Entre Ríos","middle",0.3898
"Entre Ríos","middle",0.6169
"Entre Ríos","middle",0.6742
"Entre Ríos","middle",0.5135
"Entre Ríos","middle",0.6584
"Entre Ríos","middle",0.5452
"Entre Ríos","middle",0.7694
"Entre Ríos","middle",0.5517
"Entre Ríos","middle",0.6449
"Entre Ríos","middle",0.7202
"Entre Ríos","middle",0.554
"Entre Ríos","middle",0.6282
"Entre Ríos","middle",0.517
"Entre Ríos","middle",0.3718
"Entre Ríos","middle",0.6423
"Entre Ríos","middle",0.5628
"Entre Ríos","middle",0.6668
"Entre Ríos","middle",0.5976
"Entre Ríos","middle",0.6949
"Entre Ríos","middle",0.6761
"Entre Ríos","middle",0.5048
"Entre Ríos","middle",0.4614
"Entre Ríos","middle",0.5017
"Entre Ríos","middle",0.6592
"Entre Ríos","middle",0.5739
"Entre Ríos","middle",0.6505
"Entre Ríos","middle",0.5523
"Entre Ríos","middle",0.7063
"Entre Ríos","middle",0.5207
"Entre Ríos","middle",0.6035
"Entre Ríos","middle",0.5603
"Entre Ríos","middle",0.7169
"Entre Ríos","middle",0.489
"Entre Ríos","middle",0.6107
"Entre Ríos","middle",0.473
"Entre Ríos","middle",0.4851
"Entre Ríos","middle",0.6891
"Entre Ríos","middle",0.5796
"Entre Ríos","middle",0.6731
"Entre Ríos","middle",0.7225
"Entre Ríos","middle",0.6174
"Entre Ríos","middle",0.6328
"Entre Ríos","middle",0.559
"Entre Ríos","middle",0.536
"Entre Ríos","middle",0.6743
"Entre Ríos","middle",0.6555
"Entre Ríos","middle",0.7139
"Entre Ríos","middle",0.4844
"Entre Ríos","middle",0.5944
"Entre Ríos","middle",0.5085
"Entre Ríos","middle",0.6165
"Entre Ríos","middle",0.6474
"Entre Ríos","middle",0.6204
"Entre Ríos","middle",0.4984
"Entre Ríos","middle",0.3674
"Entre Ríos","middle",0.459
"Entre Ríos","middle",0.653
"Entre Ríos","middle",0.5858
"Entre Ríos","middle",0.6361
"Entre Ríos","middle",0.4037
"Entre Ríos","middle",0.58
"Entre Ríos","middle",0.6001
"Entre Ríos","middle",0.3313
"Entre Ríos","middle",0.6553
"Entre Ríos","middle",0.5824
"Entre Ríos","middle",0.615
"Entre Ríos","middle",0.5108
"Entre Ríos","middle",0.4779
"Entre Ríos","middle",0.6096
"Entre Ríos","middle",0.2849
"Entre Ríos","middle",0.5843
"Entre Ríos","middle",0.6004
"Entre Ríos","middle",0.5369
"Entre Ríos","middle",0.7438
"Entre Ríos","middle",0.5531
"Entre Ríos","middle",0.6142
"Entre Ríos","middle",0.5722
"Entre Ríos","middle",0.6238
"Entre Ríos","middle",0.6133
"Entre Ríos","middle",0.397
"Entre Ríos","middle",0.5204
"Entre Ríos","middle",0.4382
"Entre Ríos","middle",0.724
"Entre Ríos","middle",0.6619
"Entre Ríos","middle",0.5519
"Entre Ríos","middle",0.6873
"Entre Ríos","middle",0.5697
"Entre Ríos","middle",0.674
"Entre Ríos","middle",0.5462
"Entre Ríos","middle",0.5521
"Entre Ríos","middle",0.6064
"Entre Ríos","middle",0.6417
"Entre Ríos","middle",0.4663
"Entre Ríos","middle",0.6399
"Entre Ríos","middle",0.57
"Entre Ríos","middle",0.5363
"Entre Ríos","middle",0.7023
"Entre Ríos","middle",0.6072
"Entre Ríos","middle",0.4281
"Entre Ríos","middle",0.5184
"Entre Ríos","middle",0.5172
"Entre Ríos","middle",0.6536
"Entre Ríos","middle",0.436
"Entre Ríos","middle",0.6326
"Entre Ríos","middle",0.5771
"Entre Ríos","middle",0.6066
"Entre Ríos","middle",0.476
"Entre Ríos","middle",0.5612
"Entre Ríos","middle",0.6133
"Entre Ríos","middle",0.6033
"Entre Ríos","middle",0.4902
"Entre Ríos","middle",0.5792
"Entre Ríos","middle",0.598
"Entre Ríos","middle",0.706
"Entre Ríos","middle",0.5398
"Entre Ríos","middle",0.5913
"Entre Ríos","middle",0.6127
"Entre Ríos","middle",0.6257
"Entre Ríos","middle",0.5347
"Entre Ríos","middle",0.6281
"Entre Ríos","middle",0.5134
"Entre Ríos","middle",0.492
"Entre Ríos","middle",0.5669
"Entre Ríos","middle",0.6135
"Entre Ríos","middle",0.5626
"Entre Ríos","middle",0.4611
"Entre Ríos","middle",0.6181
"Entre Ríos","middle",0.4922
"Entre Ríos","middle",0.5567
"Entre Ríos","middle",0.5681
"Entre Ríos","middle",0.5323
"Entre Ríos","middle",0.5106
"Entre Ríos","middle",0.6169
"Entre Ríos","middle",0.6422
"Entre Ríos","middle",0.6146
"Entre Ríos","middle",0.5748
"Entre Ríos","middle",0.5155
"Entre Ríos","middle",0.687
"Entre Ríos","middle",0.6545
"Entre Ríos","middle",0.5902
"Entre Ríos","middle",0.7459
"Entre Ríos","middle",0.5471
"Entre Ríos","middle",0.5915
"Entre Ríos","middle",0.6704
"Entre Ríos","middle",0.6121
"Entre Ríos","middle",0.5566
"Entre Ríos","middle",0.7317
"Entre Ríos","middle",0.3192
"Entre Ríos","middle",0.7034
"Entre Ríos","middle",0.6491
"Entre Ríos","middle",0.5111
"Entre Ríos","middle",0.6915
"Entre Ríos","middle",0.5878
"Entre Ríos","middle",0.4843
"Entre Ríos","middle",0.4303
"Entre Ríos","middle",0.5935
"Entre Ríos","middle",0.5717
"Entre Ríos","middle",0.5761
"Entre Ríos","middle",0.5575
"Entre Ríos","middle",0.5106
"Entre Ríos","middle",0.562
"Entre Ríos","middle",0.6636
"Entre Ríos","middle",0.5343
"Entre Ríos","middle",0.5387
"Entre Ríos","middle",0.6336
"Entre Ríos","middle",0.6654
"Entre Ríos","middle",0.4397
"Entre Ríos","middle",0.657
"Entre Ríos","middle",0.5605
"Entre Ríos","middle",0.627
"Entre Ríos","middle",0.4355
"Entre Ríos","middle",0.5848
"Entre Ríos","middle",0.5983
"Entre Ríos","middle",0.6058
"Entre Ríos","middle",0.6766
"Entre Ríos","middle",0.4575
"Entre Ríos","middle",0.6206
"Entre Ríos","middle",0.4552
"Entre Ríos","middle",0.6157
"Entre Ríos","middle",0.5869
"Entre Ríos","middle",0.4657
"Entre Ríos","middle",0.4942
"Entre Ríos","middle",0.5439
"Entre Ríos","middle",0.6262
"Entre Ríos","middle",0.5444
"Entre Ríos","middle",0.6092
"Entre Ríos","middle",0.6151
"Entre Ríos","middle",0.3842
"Entre Ríos","middle",0.4299
"Entre Ríos","middle",0.3731
"Entre Ríos","middle",0.7085
"Entre Ríos","middle",0.6514
"Entre Ríos","middle",0.5221
"Entre Ríos","middle",0.6736
"Entre Ríos","middle",0.6744
"Entre Ríos","middle",0.5441
"Entre Ríos","middle",0.6287
"Entre Ríos","middle",0.604
"Entre Ríos","middle",0.456
"Entre Ríos","middle",0.4936
"Entre Ríos","middle",0.558
"Entre Ríos","middle",0.4739
"Entre Ríos","middle",0.6443
"Entre Ríos","middle",0.5538
"Entre Ríos","middle",0.6938
"Entre Ríos","middle",0.6134
"Entre Ríos","middle",0.7044
"Entre Ríos","middle",0.3017
"Entre Ríos","middle",0.7687
"Entre Ríos","middle",0.5717
"Entre Ríos","middle",0.5979
"Entre Ríos","middle",0.5215
"Entre Ríos","middle",0.5877
"Entre Ríos","middle",0.6608
"Entre Ríos","middle",0.622
"Entre Ríos","middle",0.687
"Entre Ríos","middle",0.7375
"Entre Ríos","middle",0.6399
"Entre Ríos","middle",0.3656
"Entre Ríos","middle",0.6679
"Entre Ríos","middle",0.5485
"Entre Ríos","middle",0.7428
"Entre Ríos","middle",0.5965
"Entre Ríos","middle",0.64
"Entre Ríos","middle",0.6608
"Entre Ríos","middle",0.7283
"Entre Ríos","middle",0.6276
"Entre Ríos","middle",0.5353
"Entre Ríos","middle",0.5369
"Entre Ríos","middle",0.4334
"Entre Ríos","middle",0.4453
"Entre Ríos","middle",0.6895
"Entre Ríos","middle",0.4926
"Entre Ríos","middle",0.3332
"Chaco","outer",0.523
"Chaco","outer",0.3473
"Chaco","outer",0.467
"Chaco","outer",0.4781
"Chaco","outer",0.3864
"Chaco","outer",0.4808
"Chaco","outer",0.5329
"Chaco","outer",0.6143
"Chaco","outer",0.4606
"Chaco","outer",0.5822
"Chaco","outer",0.4374
"Chaco","outer",0.5587
"Chaco","outer",0.4016
"Chaco","outer",0.5222
"Chaco","outer",0.5723
"Chaco","outer",0.3461
"Chaco","outer",0.3321
"Chaco","outer",0.448
"Chaco","outer",0.5636
"Chaco","outer",0.3988
"Chaco","outer",0.549
"Chaco","outer",0.5108
"Chaco","outer",0.5884
"Chaco","outer",0.5376
"Chaco","outer",0.5358
"Chaco","outer",0.5392
"Chaco","outer",0.381
"Chaco","outer",0.4962
"Chaco","outer",0.4412
"Chaco","outer",0.4311
"Chaco","outer",0.5861
"Chaco","outer",0.5943
"Chaco","outer",0.5493
"Chaco","outer",0.4674
"Chaco","outer",0.5927
"Chaco","outer",0.4034
"Chaco","outer",0.5003
"Chaco","outer",0.4454
"Chaco","outer",0.4409
"Chaco","outer",0.5156
"Chaco","outer",0.4845
"Chaco","outer",0.3734
"Chaco","outer",0.5992
"Chaco","outer",0.5015
"Chaco","outer",0.3811
"Chaco","outer",0.5866
"Chaco","outer",0.5087
"Chaco","outer",0.5434
"Chaco","outer",0.6313
"Chaco","outer",0.5492
"Chaco","outer",0.4613
"Chaco","outer",0.6111
"Chaco","outer",0.6081
"Chaco","outer",0.5165
"Chaco","outer",0.4422
"Chaco","outer",0.5933
"Chaco","outer",0.5058
"Chaco","outer",0.4315
"Chaco","outer",0.3787
"Chaco","outer",0.5777
"Chaco","outer",0.622
"Chaco","outer",0.5133
"Chaco","outer",0.4516
"Chaco","outer",0.564
"Chaco","outer",0.4591
"Chaco","outer",0.564
"Chaco","outer",0.4836
"Chaco","outer",0.4165
"Chaco","outer",0.2534
"Chaco","outer",0.4861
"Chaco","outer",0.4945
"Chaco","outer",0.5346
"Chaco","outer",0.4356
"Chaco","outer",0.5371
"Chaco","outer",0.4841
"Chaco","outer",0.6364
"Chaco","outer",0.5631
"Chaco","outer",0.3553
"Chaco","outer",0.5209
"Chaco","outer",0.5329
"Chaco","outer",0.4611
"Chaco","outer",0.5262
"Chaco","outer",0.5119
"Chaco","outer",0.4438
"Chaco","outer",0.3527
"Chaco","outer",0.5874
"Chaco","outer",0.5241
"Chaco","outer",0.5397
"Chaco","outer",0.4046
"Chaco","outer",0.4087
"Chaco","outer",0.5209
"Chaco","outer",0.362
"Chaco","outer",0.4172
"Chaco","outer",0.5798
"Chaco","outer",0.3972
"Chaco","outer",0.5919
"Chaco","outer",0.6062
"Chaco","outer",0.5141
"Chaco","outer",0.4281
"Chaco","outer",0.4907
"Chaco","outer",0.5671
"Chaco","outer",0.5062
"Chaco","outer",0.499
"Chaco","outer",0.335
"Chaco","outer",0.5894
"Chaco","outer",0.5444
"Chaco","outer",0.5336
"Chaco","outer",0.462
"Chaco","outer",0.4201
"Chaco","outer",0.5022
"Chaco","outer",0.5761
"Chaco","outer",0.4842
"Chaco","outer",0.449
"Chaco","outer",0.4896
"Chaco","outer",0.5087
"Chaco","outer",0.523
"Chaco","outer",0.5339
"Chaco","outer",0.4227
"Chaco","outer",0.5463
"Chaco","outer",0.4403
"Chaco","outer",0.5248
"Chaco","outer",0.5738
"Chaco","outer",0.5914
"Chaco","outer",0.473
"Chaco","outer",0.5167
"Chaco","outer",0.5499
"Chaco","outer",0.5925
"Chaco","outer",0.5325
"Chaco","outer",0.54
"Chaco","outer",0.5073
"Chaco","outer",0.6324
"Chaco","outer",0.3178
"Chaco","outer",0.3371
"Chaco","outer",0.5786
"Chaco","outer",0.5175
"Chaco","outer",0.3969
"Chaco","outer",0.4379
"Chaco","outer",0.3893
"Chaco","outer",0.5087
"Chaco","outer",0.6249
"Chaco","outer",0.5134
"Chaco","outer",0.5441
"Chaco","outer",0.5418
"Chaco","outer",0.5868
"Chaco","outer",0.4275
"Chaco","outer",0.4063
"Chaco","outer",0.5556
"Chaco","outer",0.3972
"Chaco","outer",0.47
"Chaco","outer",0.491
"Chaco","outer",0.4132
"Chaco","outer",0.6448
"Chaco","outer",0.4775
"Chaco","outer",0.391
"Chaco","outer",0.553
"Chaco","outer",0.2828
"Chaco","outer",0.5118
"Chaco","outer",0.4674
"Chaco","outer",0.6219
"Chaco","outer",0.4556
"Chaco","outer",0.4018
"Chaco","outer",0.6112
"Chaco","outer",0.4884
"Chaco","outer",0.4795
"Chaco","outer",0.4678
"Chaco","outer",0.522
"Chaco","outer",0.332
"Chaco","outer",0.6617
"Chaco","outer",0.4285
"Chaco","outer",0.5718
"Chaco","outer",0.4613
"Chaco","outer",0.5443
"Chaco","outer",0.4058
"Chaco","outer",0.537
"Chaco","outer",0.4624
"Chaco","outer",0.4034
"Chaco","outer",0.5393
"Chaco","outer",0.4498
"Chaco","outer",0.4331
"Chaco","outer",0.4261
"Chaco","outer",0.5373
"Chaco","outer",0.5976
"Chaco","outer",0.509
"Chaco","outer",0.4164
"Chaco","outer",0.4046
"Chaco","outer",0.3513
"Chaco","outer",0.4977
